Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Age group,45 to 54 years,2018,agegr10_4/gs1datot,0.176981085327517,9.88165110721146,0.142703954568882,0.211258216086151,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Age group,45 to 54 years,2018,agegr10_4/gs1datot,0.152640031386311,19.8314117607892,0.0933106022519335,0.211969460520689,850,Percentage of donations,Percentage of total donations,46,MB,*
Age group,45 to 54 years,2018,agegr10_4/gs1datot,0.139800017490862,25.2016848631397,0.0707466450866448,0.20885338989508,749,Percentage of donations,Percentage of total donations,47,SK,*
Age group,45 to 54 years,2018,agegr10_4/gs1datot,0.137882236414128,20.2641755758868,0.0831194737003952,0.192644999127861,1013,Percentage of donations,Percentage of total donations,48,AB,*
Age group,45 to 54 years,2018,agegr10_4/gs1datot,0.154800246245138,20.1397226230207,0.0936957422568634,0.215904750233412,1532,Percentage of donations,Percentage of total donations,59,BC,*
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.241935552787387,14.566472526283,0.17286352940230101,0.311007576172474,897,Percentage of donations,Percentage of total donations,10,NL,NA
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.238903653152011,19.7838898742605,0.146267061537849,0.331540244766173,598,Percentage of donations,Percentage of total donations,11,PE,*
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.254261264827783,15.0954862630129,0.179033977535929,0.329488552119636,880,Percentage of donations,Percentage of total donations,12,NS,NA
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.249978728838914,22.3162188284921,0.14064056969151,0.359316887986318,837,Percentage of donations,Percentage of total donations,13,NB,*
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.197424705963061,12.327421251463,0.149724327174105,0.245125084752017,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.198202766973834,8.46492467790359,0.165319049960597,0.231086483987072,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.136135801966399,17.2372939276717,0.0901430355913505,0.182128568341447,850,Percentage of donations,Percentage of total donations,46,MB,*
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.219382757131191,16.0739735929779,0.150267515323639,0.288497998938742,749,Percentage of donations,Percentage of total donations,47,SK,NA
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.216938879546223,14.318120563142,0.156059320412319,0.277818438680126,1013,Percentage of donations,Percentage of total donations,48,AB,NA
Age group,55 to 64 years,2018,agegr10_5/gs1datot,0.303991468085751,11.0918773648874,0.237904695222032,0.370078240949469,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.174066514032783,15.4157667463321,0.12147345239833,0.226659575667235,897,Percentage of donations,Percentage of total donations,10,NL,NA
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.264967989072599,17.7185797196362,0.172950493771062,0.356985484374136,598,Percentage of donations,Percentage of total donations,11,PE,*
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.227183613426004,13.556440330361,0.166820621081405,0.287546605770603,880,Percentage of donations,Percentage of total donations,12,NS,NA
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.20955013352907,14.3990149686804,0.150411836245398,0.268688430812743,837,Percentage of donations,Percentage of total donations,13,NB,NA
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.23225644641453,19.9471695327301,0.141454084210582,0.323058808618478,1509,Percentage of donations,Percentage of total donations,24,QC,*
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.145365638659333,8.14500653194197,0.122159585186403,0.168571692132263,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.156905524519467,15.6338666767588,0.108826822989913,0.204984226049021,850,Percentage of donations,Percentage of total donations,46,MB,NA
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.112434203732092,17.523453108643402,0.0738182975820917,0.151050109882093,749,Percentage of donations,Percentage of total donations,47,SK,*
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.144718554411459,18.975689664515,0.0908953096510876,0.19854179917183,1013,Percentage of donations,Percentage of total donations,48,AB,*
Age group,65 to 74 years,2018,agegr10_6/gs1datot,0.168992307046064,11.6443747515114,0.130423944595807,0.207560669496321,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Age group,75 years and over,2018,agegr10_7/gs1datot,0.168488053188664,19.6858483480086,0.103479374595283,0.233496731782045,897,Percentage of donations,Percentage of total donations,10,NL,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.139054813180235,17.5723679021477,0.091162655445,0.18694697091547,598,Percentage of donations,Percentage of total donations,11,PE,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.164289642176221,17.9323061641387,0.106547296828089,0.222031987524353,880,Percentage of donations,Percentage of total donations,12,NS,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.165076492367291,17.8192501221135,0.107423381363433,0.222729603371149,837,Percentage of donations,Percentage of total donations,13,NB,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.164938329157591,17.2927498172426,0.109035506080594,0.220841152234589,1509,Percentage of donations,Percentage of total donations,24,QC,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.142424377821305,10.9573040312051,0.111837430572799,0.173011325069812,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Age group,75 years and over,2018,agegr10_7/gs1datot,0.221703047615963,21.8828797235078,0.126615372850229,0.316790722381696,850,Percentage of donations,Percentage of total donations,46,MB,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.120772812791462,20.6106979729824,0.0719851547238709,0.169560470859054,749,Percentage of donations,Percentage of total donations,47,SK,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.0543285024991907,18.9229209155061,0.0341790152150504,0.074477989783331,1013,Percentage of donations,Percentage of total donations,48,AB,*
Age group,75 years and over,2018,agegr10_7/gs1datot,0.131888626067237,14.7181220522359,0.0938427284254988,0.169934523708976,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.485193947617393,8.68590320270943,0.402594251228603,0.567793644006183,897,Percentage of donations,Percentage of total donations,10,NL,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.434726679760002,11.7113007864936,0.33494070121544,0.534512658304564,598,Percentage of donations,Percentage of total donations,11,PE,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.441033650582885,8.98888993996507,0.363332780660593,0.518734520505178,880,Percentage of donations,Percentage of total donations,12,NS,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.532342564858895,8.50761960926185,0.443576422332257,0.621108707385534,837,Percentage of donations,Percentage of total donations,13,NB,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.503600524226795,8.03132930020112,0.42432818064342,0.582872867810171,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.475633163018055,5.09792243736516,0.428109113215057,0.523157212821053,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.482636488732182,8.97721700691219,0.397716492287581,0.567556485176783,850,Percentage of donations,Percentage of total donations,46,MB,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.460531333815032,11.1060932199831,0.360284978987346,0.560777688642718,749,Percentage of donations,Percentage of total donations,47,SK,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.455685409034837,10.1817794352917,0.364749188837129,0.546621629232545,1013,Percentage of donations,Percentage of total donations,48,AB,NA
Gender,Male gender,2018,gndr_1/gs1datot,0.443056582392826,7.9836886199163,0.373728230762324,0.512384934023327,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.514806052382607,8.18628227861825,0.432206355993816,0.597405748771397,897,Percentage of donations,Percentage of total donations,10,NL,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.565273320239998,9.00664284743081,0.465487341695436,0.66505929878456,598,Percentage of donations,Percentage of total donations,11,PE,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.558966349417115,7.0923821246925,0.481265479494822,0.636667219339407,880,Percentage of donations,Percentage of total donations,12,NS,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.467657435141105,9.68437087346163,0.378891292614466,0.556423577667743,837,Percentage of donations,Percentage of total donations,13,NB,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.496399475773205,8.14783625530499,0.417127132189829,0.575671819356581,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.524366836981945,4.62413105233844,0.476842787178947,0.571890886784943,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.517363511267818,8.37463872197986,0.432443514823217,0.602283507712419,850,Percentage of donations,Percentage of total donations,46,MB,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.539468666184968,9.48100278046407,0.439222311357282,0.639715021012654,749,Percentage of donations,Percentage of total donations,47,SK,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.544314590965163,8.52390952527369,0.453378370767455,0.635250811162871,1013,Percentage of donations,Percentage of total donations,48,AB,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.556943417607174,6.35114031875228,0.487615065976673,0.626271769237676,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.641756069859677,7.22080838376476,0.550931385667566,0.732580754051787,897,Percentage of donations,Percentage of total donations,10,NL,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.669811487216591,7.299836157441011,0.573978771581749,0.765644202851433,598,Percentage of donations,Percentage of total donations,11,PE,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.668478998232435,6.09267759455351,0.588653055586595,0.748304940878275,880,Percentage of donations,Percentage of total donations,12,NS,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.701588811871512,5.60843195709295,0.624467891993067,0.778709731749957,837,Percentage of donations,Percentage of total donations,13,NB,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.540619100665582,7.00616806383658,0.466382166567182,0.614856034763982,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.66756701541904,3.29517779762834,0.624452668320141,0.710681362517938,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.57986184331391,8.49959023544195,0.483263292365378,0.676460394262442,850,Percentage of donations,Percentage of total donations,46,MB,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.695534739473624,5.95412174460714,0.614366780059313,0.776702698887936,749,Percentage of donations,Percentage of total donations,47,SK,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.69231423779611,5.57012769185964,0.616732563987254,0.767895911604967,1013,Percentage of donations,Percentage of total donations,48,AB,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.669242575939063,4.95467347667082,0.604252552734838,0.734232599143289,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0371669104549239,22.0533231602275,0.0211019894692997,0.0532318314405481,897,Percentage of donations,Percentage of total donations,10,NL,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0352620752464747,37.1568402295549,0.00958209212738398,0.0609420583655653,598,Percentage of donations,Percentage of total donations,11,PE,...
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.032426029378942,22.0705648056399,0.0183993357846331,0.0464527229732508,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0413928071644385,25.1537663669849,0.0209859561385217,0.0617996581903553,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.159422969499698,11.6655760630652,0.122972328073886,0.195873610925509,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0383293945173781,23.5351376986197,0.0206488028820926,0.0560099861526636,3289,Percentage of donations,Percentage of total donations,35,ON,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0344032755695213,29.0377169737321,0.0148233808137348,0.0539831703253078,850,Percentage of donations,Percentage of total donations,46,MB,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0335190226947764,31.066175029048,0.0131097643401436,0.0539282810494091,749,Percentage of donations,Percentage of total donations,47,SK,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.0322990862885597,27.3957560351529,0.0149561903670512,0.0496419822100682,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.052271759416608,18.7663129495535,0.0330455280751501,0.0714979907580658,1532,Percentage of donations,Percentage of total donations,59,BC,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.109314627993962,22.5098383159565,0.0610866840164597,0.157542571971465,897,Percentage of donations,Percentage of total donations,10,NL,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.0738091586228973,22.079053496473,0.041868872853342,0.105749444392453,598,Percentage of donations,Percentage of total donations,11,PE,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.0938213543524647,29.9552256955615,0.0387377455893512,0.148904963115578,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.100835694808929,24.6051093798635,0.0522075516955926,0.149463837922266,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.0787547214123603,17.4769136202227,0.0517779836445091,0.105731459180212,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.064002299936573,12.5321392938241,0.048281708348008,0.079722891525138,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.112741627407321,26.9405566968654,0.0532112060897127,0.172272048724929,850,Percentage of donations,Percentage of total donations,46,MB,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.0762495840989803,23.7175083011359,0.0408046126016333,0.111694555596327,749,Percentage of donations,Percentage of total donations,47,SK,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.0747361925781763,29.8357399995853,0.0310327272920639,0.118439657864289,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.10019687734774,27.6253554626779,0.0459455769279939,0.154448177767486,1532,Percentage of donations,Percentage of total donations,59,BC,*
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0167719168002585,50.0660198211262,3.14038091582546e-4,0.0332297955089344,897,Percentage of donations,Percentage of total donations,10,NL,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0600341491245138,66.8574281933399,-0.0186334900717054,0.138701788320733,598,Percentage of donations,Percentage of total donations,11,PE,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0371373587670542,53.6678330892798,-0.00192632222051518,0.0762010397546235,880,Percentage of donations,Percentage of total donations,12,NS,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0151710971644593,37.2172010373211,0.00410463536375076,0.0262375589651679,837,Percentage of donations,Percentage of total donations,13,NB,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0160416788012157,31.2664424040456,0.0062111614070718,0.0258721961953595,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0236564609370725,25.9889862839955,0.0116064565618989,0.0357064653122461,3289,Percentage of donations,Percentage of total donations,35,ON,*
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0410512981039954,39.8096602267924,0.00902081738638934,0.0730817788216014,850,Percentage of donations,Percentage of total donations,46,MB,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0148547892692045,43.838690482022,0.00209121943171811,0.0276183591066908,749,Percentage of donations,Percentage of total donations,47,SK,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0103503750411275,41.4939387364493,0.00193276429356853,0.0187679857886865,1013,Percentage of donations,Percentage of total donations,48,AB,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.0261717979292094,53.2805678469904,-0.00115888565663907,0.053502481515058,1532,Percentage of donations,Percentage of total donations,59,BC,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0387276146161683,38.4595602346145,0.00953498931672592,0.0679202399156106,897,Percentage of donations,Percentage of total donations,10,NL,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0399814336889324,44.8533217791398,0.00483339738957129,0.0751294699882935,598,Percentage of donations,Percentage of total donations,11,PE,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0619500520511288,25.2684791370015,0.0312690973145454,0.0926310067877122,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0566582000032411,30.7025814455438,0.0225635877081697,0.0907528122983125,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0552486562840156,18.9208765170298,0.0347601139083868,0.0757371986596443,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0500129381913891,14.984752236698,0.035324350949012,0.0647015254337661,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0386541380579262,37.598476458763,0.0101692621676508,0.0671390139482016,850,Percentage of donations,Percentage of total donations,46,MB,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0239808470693777,40.2423590471626,0.0050662958178707,0.0428953983208848,749,Percentage of donations,Percentage of total donations,47,SK,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0558842398140048,27.6748100883023,0.0255717166378449,0.0861967629901646,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0571608005711381,17.4514448911826,0.0376094040416183,0.0767121971006578,1532,Percentage of donations,Percentage of total donations,59,BC,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.15626286027501,25.3170156749841,0.078724543139159,0.233801177410861,897,Percentage of donations,Percentage of total donations,10,NL,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.12110169610059,21.1889116872417,0.0708087626425549,0.171394629558626,598,Percentage of donations,Percentage of total donations,11,PE,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.106186207217975,24.7180978606629,0.0547426197185937,0.157629794717357,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.0843533889874195,25.8209386760518,0.0416637332247149,0.127043044750124,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.149912873337129,20.3473332715319,0.0901275588950214,0.209698187779237,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.156431890998548,12.7091427200393,0.117465548545535,0.195398233451561,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.193287817547326,21.0187260208237,0.113661072602609,0.272914562492044,850,Percentage of donations,Percentage of total donations,46,MB,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.155861017394037,23.5922131929565,0.0837910572445099,0.227930977543564,749,Percentage of donations,Percentage of total donations,47,SK,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.134415868482021,18.9950702571645,0.0843733062790643,0.184458430684979,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.0949561887962413,15.0758292887839,0.0668984558459112,0.123013921746571,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0650187903296096,29.3034980894491,0.0276760277594846,0.102361552899735,751,Percentage of donations,Percentage of total donations,10,NL,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0400738595674165,43.1705267453197,0.00616629396397102,0.073981425170862,537,Percentage of donations,Percentage of total donations,11,PE,...
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0470656895521428,27.7738369035721,0.0214451425509998,0.0726862365532857,785,Percentage of donations,Percentage of total donations,12,NS,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0575395581307561,24.5909873075711,0.0298069586770803,0.085272157584432,754,Percentage of donations,Percentage of total donations,13,NB,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0770350275643302,18.1097648619293,0.0496918397987382,0.104378215329922,1397,Percentage of donations,Percentage of total donations,24,QC,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0471488349245354,16.3373574011379,0.0320514799497696,0.0622461898993012,3071,Percentage of donations,Percentage of total donations,35,ON,NA
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0844665645922216,37.1947501858046,0.0228901258209336,0.14604300336351,751,Percentage of donations,Percentage of total donations,46,MB,...
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0806951033623236,43.2280929523187,0.0123257692806743,0.149064437443973,658,Percentage of donations,Percentage of total donations,47,SK,...
Education,Less than High School,2018,dh1ged_1/gs1datot,0.0341601233028062,29.3308444694204,0.014522356990445,0.0537978896151674,925,Percentage of donations,Percentage of total donations,48,AB,*
